시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
경북,상주시,차대사람,차도통행중,8,1,7,5,2,0
경북,상주시,차대사람,길가장자리구역통행중,15,0,15,7,7,1
경북,상주시,차대사람,보도통행중,3,1,2,0,2,0
경북,상주시,차대사람,기타,25,0,27,13,12,2
경북,상주시,차대차,정면충돌,42,1,66,34,29,3
경북,상주시,차대차,측면충돌,208,4,299,118,162,19
경북,상주시,차대차,추돌,77,1,125,57,64,4
경북,상주시,차대차,추돌,45,3,92,20,64,8
경북,상주시,차대차,기타,71,3,111,35,72,4
경북,상주시,차량단독,전도전복,33,4,43,22,15,6
경북,상주시,차량단독,공작물충돌,27,2,35,15,11,9
경북,상주시,차량단독,도로이탈,4,0,12,10,1,1
경북,상주시,차량단독,도로이탈,3,0,4,2,1,1
경북,상주시,차량단독,기타,9,0,9,6,2,1
경북,군위군,차대사람,횡단중,6,1,5,3,2,0
경북,군위군,차대사람,차도통행중,2,1,2,2,0,0
경북,군위군,차대사람,길가장자리구역통행중,6,2,4,3,1,0
경북,군위군,차대사람,기타,3,1,2,2,0,0
경북,군위군,차대차,정면충돌,14,3,20,11,8,1
경북,군위군,차대차,측면충돌,19,0,39,11,26,2
경북,군위군,차대차,추돌,10,0,18,6,10,2
경북,군위군,차대차,추돌,12,1,22,8,11,3
경북,군위군,차대차,기타,38,0,47,23,22,2
경북,군위군,차량단독,전도전복,3,0,4,3,1,0
경북,군위군,차량단독,공작물충돌,6,3,6,5,1,0
경북,군위군,차량단독,도로이탈,2,0,2,2,0,0
경북,군위군,차량단독,도로이탈,3,0,8,3,1,4
경북,군위군,차량단독,기타,3,0,6,6,0,0
경북,의성군,차대사람,횡단중,8,1,8,4,4,0
경북,의성군,차대사람,차도통행중,3,1,2,2,0,0
경북,의성군,차대사람,길가장자리구역통행중,6,0,7,4,3,0
경북,의성군,차대사람,보도통행중,1,0,1,1,0,0
경북,의성군,차대사람,기타,11,2,9,6,3,0
경북,의성군,차대차,정면충돌,19,1,32,17,15,0
경북,의성군,차대차,측면충돌,117,3,196,79,112,5
경북,의성군,차대차,추돌,21,2,30,17,13,0
경북,의성군,차대차,추돌,13,1,18,4,12,2
경북,의성군,차대차,기타,18,0,23,9,14,0
경북,의성군,차량단독,전도전복,14,0,19,9,10,0
경북,의성군,차량단독,공작물충돌,16,1,20,13,5,2
경북,의성군,차량단독,도로이탈,2,0,2,0,2,0
경북,의성군,차량단독,도로이탈,1,0,3,1,2,0
경북,청송군,차대사람,횡단중,4,1,3,1,2,0
경북,청송군,차대사람,차도통행중,2,0,2,1,1,0
경북,청송군,차대사람,길가장자리구역통행중,6,1,5,3,2,0
경북,청송군,차대사람,보도통행중,1,0,1,0,0,1
경북,청송군,차대사람,기타,4,0,4,3,1,0
경북,청송군,차대차,정면충돌,28,3,58,28,28,2
경북,청송군,차대차,측면충돌,29,0,46,18,28,0
경북,청송군,차대차,추돌,16,0,19,8,10,1
경북,청송군,차대차,추돌,4,0,4,1,3,0
경북,청송군,차대차,기타,7,0,8,4,2,2
경북,청송군,차량단독,전도전복,2,0,2,1,1,0
경북,청송군,차량단독,공작물충돌,9,1,12,9,3,0
경북,청송군,차량단독,도로이탈,4,0,5,1,3,1
경북,청송군,차량단독,도로이탈,2,0,2,2,0,0
경북,청송군,차량단독,기타,2,0,3,3,0,0
경북,영양군,차대사람,횡단중,8,0,8,4,4,0
경북,영양군,차대사람,차도통행중,1,0,1,1,0,0
경북,영양군,차대사람,길가장자리구역통행중,3,0,4,2,1,1
경북,영양군,차대차,정면충돌,16,1,34,12,22,0
경북,영양군,차대차,측면충돌,22,2,40,12,25,3
경북,영양군,차대차,추돌,7,0,8,0,6,2
경북,영양군,차대차,추돌,2,0,3,2,1,0
경북,영양군,차대차,기타,2,0,3,1,2,0
경북,영양군,차량단독,전도전복,3,1,3,1,2,0
경북,영양군,차량단독,공작물충돌,8,1,11,4,6,1
경북,영양군,차량단독,도로이탈,3,1,3,2,0,1
경북,영양군,차량단독,도로이탈,2,0,5,1,4,0
경북,영양군,차량단독,기타,1,0,1,1,0,0
경북,영덕군,차대사람,횡단중,16,0,16,10,6,0
경북,영덕군,차대사람,차도통행중,6,1,5,4,1,0
경북,영덕군,차대사람,길가장자리구역통행중,5,0,7,5,2,0
경북,영덕군,차대사람,보도통행중,1,0,1,0,1,0
경북,영덕군,차대사람,기타,16,1,18,7,10,1
경북,영덕군,차대차,정면충돌,29,2,75,24,50,1
경북,영덕군,차대차,측면충돌,94,3,155,66,85,4
경북,영덕군,차대차,추돌,29,2,75,25,50,0
경북,영덕군,차대차,추돌,20,1,44,9,28,7
경북,영덕군,차대차,기타,16,0,22,12,10,0
경북,영덕군,차량단독,전도전복,10,0,11,4,5,2
경북,영덕군,차량단독,공작물충돌,20,1,30,7,16,7
경북,영덕군,차량단독,도로이탈,1,0,4,3,1,0
경북,영덕군,차량단독,도로이탈,2,1,2,1,1,0
경북,영덕군,차량단독,기타,1,0,1,0,1,0
경북,청도군,차대사람,횡단중,16,1,18,10,8,0
경북,청도군,차대사람,차도통행중,1,0,2,1,1,0
경북,청도군,차대사람,길가장자리구역통행중,4,0,5,3,2,0
경북,청도군,차대사람,보도통행중,1,0,1,1,0,0
경북,청도군,차대사람,기타,16,1,17,10,7,0
경북,청도군,차대차,정면충돌,35,1,79,33,43,3
경북,청도군,차대차,측면충돌,101,0,230,83,136,11
경북,청도군,차대차,추돌,28,4,55,18,36,1
경북,청도군,차대차,추돌,15,0,24,6,15,3
경북,청도군,차대차,기타,11,0,12,4,8,0
경북,청도군,차량단독,전도전복,2,0,2,1,1,0
경북,청도군,차량단독,공작물충돌,12,1,18,12,4,2
경북,청도군,차량단독,도로이탈,3,1,2,0,1,1
경북,고령군,차대사람,횡단중,6,1,5,4,1,0
경북,고령군,차대사람,차도통행중,4,0,4,2,1,1
경북,고령군,차대사람,길가장자리구역통행중,7,0,7,4,3,0
경북,고령군,차대사람,보도통행중,1,0,1,0,1,0
경북,고령군,차대사람,기타,1,0,1,0,1,0
경북,고령군,차대차,정면충돌,22,1,40,19,21,0
경북,고령군,차대차,측면충돌,107,2,178,57,121,0
경북,고령군,차대차,추돌,24,2,50,12,38,0
경북,고령군,차대차,추돌,26,2,61,15,43,3
경북,고령군,차대차,기타,12,2,18,7,11,0
경북,고령군,차량단독,전도전복,7,0,8,5,3,0
경북,고령군,차량단독,공작물충돌,16,2,24,7,17,0
경북,고령군,차량단독,도로이탈,2,1,1,0,1,0
경북,고령군,차량단독,도로이탈,2,0,2,1,1,0
경북,성주군,차대사람,횡단중,13,1,12,7,5,0
경북,성주군,차대사람,차도통행중,3,0,3,1,2,0
경북,성주군,차대사람,길가장자리구역통행중,3,0,3,2,1,0
경북,성주군,차대사람,보도통행중,1,0,1,0,1,0
경북,성주군,차대사람,기타,18,2,17,10,7,0
경북,성주군,차대차,정면충돌,33,4,54,29,25,0
경북,성주군,차대차,측면충돌,40,1,58,17,41,0
경북,성주군,차대차,추돌,20,4,33,9,24,0
경북,성주군,차대차,추돌,7,0,14,3,11,0
경북,성주군,차대차,기타,91,5,132,39,92,1
경북,성주군,차량단독,전도전복,5,0,5,1,4,0
경북,성주군,차량단독,공작물충돌,7,2,7,1,6,0
경북,성주군,차량단독,도로이탈,1,0,1,0,1,0
경북,성주군,차량단독,도로이탈,5,1,17,9,8,0
경북,성주군,차량단독,기타,4,1,5,3,2,0
경북,칠곡군,차대사람,횡단중,45,4,45,27,16,2
경북,칠곡군,차대사람,차도통행중,6,1,7,2,3,2
경북,칠곡군,차대사람,길가장자리구역통행중,8,1,7,4,3,0
경북,칠곡군,차대사람,보도통행중,4,0,4,1,2,1
경북,칠곡군,차대사람,기타,36,4,33,20,12,1
경북,칠곡군,차대차,정면충돌,53,1,88,30,38,20
경북,칠곡군,차대차,측면충돌,200,4,359,99,207,53
경북,칠곡군,차대차,추돌,76,3,176,44,115,17
경북,칠곡군,차대차,추돌,68,1,192,42,121,29
경북,칠곡군,차대차,기타,188,4,295,95,148,52
경북,칠곡군,차량단독,전도전복,18,3,26,3,8,15
경북,칠곡군,차량단독,공작물충돌,45,7,46,11,14,21
경북,칠곡군,차량단독,도로이탈,1,0,1,0,0,1
경북,칠곡군,차량단독,도로이탈,3,1,2,1,0,1
